<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,chg,percent,turnoverrate,amount
20200817,133200,190.34,190.36,190.2,190.2,92,0.05,0.03,0.0,175101.0
20200817,133300,190.32,190.32,190.21,190.21,179,0.01,0.01,0.0,340579.0
20200817,133400,190.22,190.22,190.15,190.15,442,-0.06,-0.03,0.0,840675.0
20200817,133500,190.1,190.1,189.51,189.63,456,-0.52,-0.27,0.0,866317.0
20200817,133600,189.88,189.88,189.57,189.68,152,0.05,0.03,0.0,288215.0
20200817,133700,189.85,189.85,189.56,189.56,382,-0.12,-0.06,0.0,724366.0
20200817,133800,189.5,189.5,189.05,189.31,264,-0.25,-0.13,0.0,499884.0
20200817,133900,189.31,189.31,189.1,189.1,313,-0.21,-0.11,0.0,592096.0
20200817,134000,189.05,189.19,188.78,188.96,514,-0.14,-0.07,0.0,971414.0
20200817,134100,188.89,189.0,188.69,188.69,418,-0.27,-0.14,0.0,789672.0
20200817,134200,188.77,189.29,188.77,188.99,1360,0.3,0.16,0.0,2569716.0
20200817,134300,188.9,189.07,188.9,189.0,518,0.01,0.01,0.0,978739.0
20200817,134400,189.0,189.15,188.94,188.98,316,-0.02,-0.01,0.0,597163.0
20200817,134500,189.14,189.14,188.02,188.02,682,-0.96,-0.51,0.0,1287185.0
20200817,134600,188.01,188.59,188.01,188.29,518,0.27,0.14,0.0,974469.0
20200817,134700,188.42,188.42,188.07,188.07,143,-0.22,-0.12,0.0,269104.0
20200817,134800,188.0,188.0,187.19,187.49,590,-0.58,-0.31,0.0,1106233.0
20200817,134900,187.48,187.48,187.32,187.33,262,-0.16,-0.09,0.0,490880.0
20200817,135000,187.45,188.17,187.45,188.17,1726,0.84,0.45,0.0,3237130.0
20200817,135100,187.74,188.13,187.7,188.12,162,-0.05,-0.03,0.0,304187.0
20200817,135200,188.11,188.11,188.0,188.08,164,-0.04,-0.02,0.0,308392.0
20200817,135300,188.01,188.55,188.01,188.55,179,0.47,0.25,0.0,336968.0
20200817,135400,188.55,188.55,188.23,188.3,184,-0.25,-0.13,0.0,346683.0
20200817,135500,188.27,188.38,188.27,188.3,124,0.0,0.0,0.0,233512.0
20200817,135600,188.27,188.33,188.23,188.3,302,0.0,0.0,0.0,568571.0
20200817,135700,188.25,188.35,188.24,188.24,76,-0.06,-0.03,0.0,143118.0
20200817,135800,188.33,188.62,188.22,188.52,224,0.28,0.15,0.0,421899.0
20200817,135900,188.62,188.63,188.62,188.63,81,0.11,0.06,0.0,152791.0
20200817,140000,188.63,189.0,188.63,188.99,95,0.36,0.19,0.0,179362.0
20200817,140100,189.1,189.2,188.86,188.86,256,-0.13,-0.07,0.0,483852.0
20200817,140200,188.93,188.93,188.5,188.5,118,-0.36,-0.19,0.0,222656.0
20200817,140300,188.5,188.9,188.5,188.9,104,0.4,0.21,0.0,196248.0
20200817,140400,188.9,188.9,188.67,188.79,58,-0.11,-0.06,0.0,109516.0
20200817,140500,188.77,188.77,188.51,188.52,131,-0.27,-0.14,0.0,247090.0
20200817,140600,188.52,188.67,188.52,188.67,53,0.15,0.08,0.0,99992.0
20200817,140700,188.79,188.79,188.3,188.3,182,-0.37,-0.2,0.0,342968.0
20200817,140800,188.3,188.3,187.9,187.9,398,-0.4,-0.21,0.0,748985.0
20200817,140900,187.8,187.95,187.79,187.88,310,-0.02,-0.01,0.0,582194.0
20200817,141000,187.88,187.99,187.8,187.9,47,0.02,0.01,0.0,88307.0
20200817,141100,188.03,188.03,187.86,188.0,209,0.1,0.05,0.0,392799.0
20200817,141200,188.0,188.3,187.99,188.16,350,0.16,0.09,0.0,658483.0
20200817,141300,188.29,188.38,188.0,188.13,355,-0.03,-0.02,0.0,667838.0
20200817,141400,188.06,188.29,188.01,188.29,187,0.16,0.09,0.0,351938.0
20200817,141500,188.34,188.34,188.22,188.33,271,0.04,0.02,0.0,510086.0
20200817,141600,188.24,188.3,188.09,188.3,55,-0.03,-0.02,0.0,103519.0
20200817,141700,188.28,188.3,188.28,188.3,8,0.0,0.0,0.0,15062.0
20200817,141800,188.19,188.3,188.19,188.3,13,0.0,0.0,0.0,24466.0
20200817,141900,188.3,188.3,188.2,188.2,63,-0.1,-0.05,0.0,118600.0
20200817,142000,188.25,188.31,188.22,188.22,140,0.02,0.01,0.0,263551.0
20200817,142100,188.22,188.3,188.18,188.25,363,0.03,0.02,0.0,683335.0
20200817,142200,188.28,188.63,188.2,188.51,457,0.26,0.14,0.0,860475.0
20200817,142300,188.47,188.47,188.27,188.27,7,-0.24,-0.13,0.0,13191.0
20200817,142400,188.25,188.4,188.21,188.4,362,0.13,0.07,0.0,681673.0
20200817,142500,188.4,188.4,188.31,188.31,15,-0.09,-0.05,0.0,28255.0
20200817,142600,188.29,188.33,188.26,188.27,27,-0.04,-0.02,0.0,50845.0
20200817,142700,188.23,188.36,188.23,188.25,14,-0.02,-0.01,0.0,26357.0
20200817,142800,188.24,188.31,188.09,188.09,369,-0.16,-0.08,0.0,694362.0
20200817,142900,188.1,188.1,188.0,188.07,250,-0.02,-0.01,0.0,470070.0
20200817,143000,188.01,188.1,188.01,188.1,62,0.03,0.02,0.0,116611.0
20200817,143100,188.06,188.28,188.06,188.28,54,0.18,0.1,0.0,101625.0
20200817,143200,188.1,188.11,187.92,187.98,253,-0.3,-0.16,0.0,475700.0
20200817,143300,187.95,187.98,187.8,187.98,154,0.0,0.0,0.0,289283.0
20200817,143400,187.83,188.0,187.83,187.88,169,-0.1,-0.05,0.0,317661.0
20200817,143500,187.88,188.15,187.88,188.15,65,0.27,0.14,0.0,122201.0
20200817,143600,188.27,188.35,188.24,188.24,190,0.09,0.05,0.0,357742.0
20200817,143700,188.24,188.3,188.15,188.3,128,0.06,0.03,0.0,240939.0
20200817,143800,188.3,188.35,188.22,188.3,154,0.0,0.0,0.0,289998.0
20200817,143900,188.34,188.5,188.34,188.5,333,0.2,0.11,0.0,627479.0
20200817,144000,188.45,188.7,188.45,188.7,557,0.2,0.11,0.0,1050520.0
20200817,144100,188.7,188.88,188.54,188.54,175,-0.16,-0.08,0.0,330300.0
20200817,144200,188.54,188.71,188.5,188.71,385,0.17,0.09,0.0,726014.0
20200817,144300,188.56,188.68,188.45,188.49,138,-0.22,-0.12,0.0,260127.0
20200817,144400,188.64,188.64,188.34,188.34,544,-0.15,-0.08,0.0,1024903.0
20200817,144500,188.57,188.57,188.3,188.3,251,-0.04,-0.02,0.0,472706.0
20200817,144600,188.47,188.47,188.31,188.47,30,0.17,0.09,0.0,56536.0
20200817,144700,188.47,188.5,188.3,188.42,455,-0.05,-0.03,0.0,857515.0
20200817,144800,188.43,188.6,188.38,188.4,177,-0.02,-0.01,0.0,333675.0
20200817,144900,188.42,188.49,188.38,188.43,284,0.03,0.02,0.0,535144.0
20200817,145000,188.5,188.55,188.45,188.5,85,0.07,0.04,0.0,160218.0
20200817,145100,188.36,188.48,188.32,188.45,271,-0.05,-0.03,0.0,510554.0
20200817,145200,188.45,188.46,188.34,188.41,111,-0.04,-0.02,0.0,209115.0
20200817,145300,188.41,188.43,188.36,188.36,143,-0.05,-0.03,0.0,269384.0
20200817,145400,188.31,188.44,188.3,188.4,365,0.04,0.02,0.0,687431.0
20200817,145500,188.4,188.54,188.33,188.5,430,0.1,0.05,0.0,810386.0
20200817,145600,188.46,188.5,188.3,188.49,376,-0.01,-0.01,0.0,708250.0
20200817,145700,188.36,188.65,188.36,188.65,839,0.16,0.08,0.0,1581542.0
20200817,145800,188.67,188.67,188.6,188.67,247,0.02,0.01,0.0,465947.0
20200817,145900,188.65,188.65,188.56,188.65,294,-0.02,-0.01,0.0,554537.0
20200817,150000,188.64,188.69,188.62,188.66,504,0.01,0.01,0.0,950869.0
20200818,93100,189.01,189.5,189.0,189.1,581,0.44,0.23,0.0,1098896.0
20200818,93200,189.19,189.3,188.67,188.67,327,-0.43,-0.23,0.0,618192.0
20200818,93300,188.68,188.88,188.68,188.84,230,0.17,0.09,0.0,434170.0
20200818,93400,188.85,188.97,188.71,188.71,373,-0.13,-0.07,0.0,704252.0
20200818,93500,188.71,188.91,188.4,188.91,556,0.2,0.11,0.0,1048165.0
20200818,93600,188.73,188.73,188.34,188.5,92,-0.41,-0.22,0.0,173428.0
20200818,93700,188.5,188.55,188.33,188.51,355,0.01,0.01,0.0,668934.0
20200818,93800,188.6,188.6,188.38,188.56,114,0.05,0.03,0.0,214833.0
20200818,93900,188.4,188.56,188.4,188.56,163,0.0,0.0,0.0,307272.0
20200818,94000,188.47,188.6,188.47,188.6,350,0.04,0.02,0.0,660007.0
20200818,94100,188.58,188.83,188.58,188.77,340,0.17,0.09,0.0,641837.0
20200818,94200,188.77,188.88,188.69,188.79,163,0.02,0.01,0.0,307708.0
20200818,94300,188.8,189.28,188.8,189.28,445,0.49,0.26,0.0,840831.0
20200818,94400,189.04,189.26,188.93,189.1,137,-0.18,-0.1,0.0,258986.0
20200818,94500,189.1,189.1,188.7,188.81,183,-0.29,-0.15,0.0,345523.0
20200818,94600,188.82,188.82,188.42,188.81,457,0.0,0.0,0.0,862025.0
20200818,94700,188.59,188.59,188.49,188.49,186,-0.32,-0.17,0.0,350652.0
20200818,94800,188.58,188.8,188.52,188.7,276,0.21,0.11,0.0,520707.0
20200818,94900,188.71,189.0,188.54,189.0,581,0.3,0.16,0.0,1096420.0
20200818,95000,189.01,189.51,188.96,189.47,772,0.47,0.25,0.0,1461459.0
20200818,95100,189.47,189.5,189.24,189.36,557,-0.11,-0.06,0.0,1054704.0
20200818,95200,189.26,189.8,189.26,189.7,1088,0.34,0.18,0.0,2062475.0
20200818,95300,189.62,189.7,189.38,189.4,711,-0.3,-0.16,0.0,1347173.0
20200818,95400,189.49,189.49,189.28,189.4,75,0.0,0.0,0.0,141989.0
20200818,95500,189.48,189.79,189.48,189.7,567,0.3,0.16,0.0,1075121.0
20200818,95600,189.7,189.7,189.31,189.6,297,-0.1,-0.05,0.0,562898.0
20200818,95700,189.7,189.79,189.33,189.33,564,-0.27,-0.14,0.0,1069203.0
20200818,95800,189.35,189.67,189.35,189.63,126,0.3,0.16,0.0,238805.0
20200818,95900,189.64,189.64,189.4,189.54,528,-0.09,-0.05,0.0,1000322.0
20200818,100000,189.54,189.59,189.41,189.44,298,-0.1,-0.05,0.0,564663.0
20200818,100100,189.41,189.41,189.21,189.23,300,-0.21,-0.11,0.0,567765.0
20200818,100200,189.22,189.64,189.2,189.64,610,0.41,0.22,0.0,1156172.0
20200818,100300,189.64,189.64,189.35,189.4,328,-0.24,-0.13,0.0,621779.0
20200818,100400,189.39,189.58,189.34,189.47,168,0.07,0.04,0.0,318227.0
20200818,100500,189.4,189.44,189.4,189.42,79,-0.05,-0.03,0.0,149638.0
20200818,100600,189.4,189.4,189.29,189.3,273,-0.12,-0.06,0.0,516868.0
20200818,100700,189.43,189.64,189.43,189.64,394,0.34,0.18,0.0,746855.0
20200818,100800,189.44,189.6,189.4,189.41,139,-0.23,-0.12,0.0,263318.0
20200818,100900,189.42,189.6,189.1,189.31,1313,-0.1,-0.05,0.0,2486660.0
20200818,101000,189.31,189.58,189.28,189.33,36,0.02,0.01,0.0,68161.0
20200818,101100,189.33,189.54,189.32,189.53,762,0.2,0.11,0.0,1443949.0
20200818,101200,189.53,189.56,189.53,189.56,187,0.03,0.02,0.0,354427.0
20200818,101300,189.53,189.53,189.35,189.38,205,-0.18,-0.09,0.0,388464.0
20200818,101400,189.52,189.52,189.36,189.37,46,-0.01,-0.01,0.0,87123.0
20200818,101500,189.39,189.5,189.36,189.5,150,0.13,0.07,0.0,284098.0
20200818,101600,189.38,189.51,189.38,189.5,294,0.0,0.0,0.0,557068.0
20200818,101700,189.5,189.5,189.38,189.42,321,-0.08,-0.04,0.0,608082.0
20200818,101800,189.44,189.44,189.1,189.18,257,-0.24,-0.13,0.0,486436.0
20200818,101900,189.11,189.11,188.9,189.03,512,-0.15,-0.08,0.0,967699.0
20200818,102000,189.03,189.03,188.72,188.72,175,-0.31,-0.16,0.0,330556.0
20200818,102100,188.78,189.22,188.78,189.22,189,0.5,0.26,0.0,357169.0
20200818,102200,189.24,189.27,189.0,189.0,573,-0.22,-0.12,0.0,1083671.0
20200818,102300,189.03,189.05,188.91,188.91,84,-0.09,-0.05,0.0,158781.0
20200818,102400,188.92,188.92,188.68,188.76,216,-0.15,-0.08,0.0,407851.0
20200818,102500,188.7,188.9,188.7,188.79,121,0.03,0.02,0.0,228383.0
20200818,102600,188.81,189.02,188.81,189.02,66,0.23,0.12,0.0,124696.0
20200818,102700,189.02,189.1,188.9,189.0,147,-0.02,-0.01,0.0,277756.0
20200818,102800,189.04,189.26,188.95,189.05,274,0.05,0.03,0.0,518030.0
20200818,102900,189.0,189.11,188.93,189.02,419,-0.03,-0.02,0.0,791949.0
20200818,103000,189.2,189.2,189.0,189.0,128,-0.02,-0.01,0.0,241992.0
20200818,103100,189.17,189.17,188.81,188.81,92,-0.19,-0.1,0.0,173784.0
20200818,103200,188.85,188.97,188.85,188.96,70,0.15,0.08,0.0,132246.0
20200818,103300,188.92,188.99,188.83,188.83,65,-0.13,-0.07,0.0,122808.0
20200818,103400,188.81,188.81,188.7,188.7,104,-0.13,-0.07,0.0,196299.0
20200818,103500,188.68,188.7,188.5,188.5,154,-0.2,-0.11,0.0,290480.0
20200818,103600,188.51,188.67,188.51,188.62,92,0.12,0.06,0.0,173487.0
20200818,103700,188.62,188.83,188.62,188.63,126,0.01,0.01,0.0,237759.0
20200818,103800,188.63,188.83,188.63,188.83,35,0.2,0.11,0.0,66077.0
20200818,103900,188.8,188.92,188.8,188.9,124,0.07,0.04,0.0,234135.0
20200818,104000,188.68,188.96,188.68,188.69,11,-0.21,-0.11,0.0,20771.0
20200818,104100,188.89,188.93,188.89,188.89,142,0.2,0.11,0.0,268220.0
20200818,104300,188.9,189.06,188.9,188.91,181,0.02,0.01,0.0,342056.0
20200818,104400,188.89,189.17,188.89,189.16,85,0.25,0.13,0.0,160769.0
20200818,104500,188.91,189.11,188.82,188.89,54,-0.27,-0.14,0.0,101982.0
20200818,104600,188.9,188.93,188.88,188.88,18,-0.01,-0.01,0.0,34001.0
20200818,104700,188.91,189.04,188.83,188.83,67,-0.05,-0.03,0.0,126560.0
20200818,104800,188.83,188.84,188.83,188.84,20,0.01,0.01,0.0,37766.0
20200818,104900,188.83,188.83,188.52,188.52,227,-0.32,-0.17,0.0,428266.0
20200818,105000,188.63,188.67,188.63,188.67,79,0.15,0.08,0.0,148987.0
20200818,105100,188.68,188.79,188.67,188.7,36,0.03,0.02,0.0,67942.0
20200818,105200,188.77,188.77,188.62,188.62,6,-0.08,-0.04,0.0,11325.0
20200818,105300,188.63,188.64,188.63,188.64,4,0.02,0.01,0.0,7545.0
20200818,105400,188.65,188.78,188.65,188.68,41,0.04,0.02,0.0,77382.0
20200818,105500,188.71,188.74,188.7,188.74,13,0.06,0.03,0.0,24535.0
20200818,105600,188.72,188.79,188.7,188.79,190,0.05,0.03,0.0,358609.0
20200818,105700,188.79,188.79,188.7,188.7,15,-0.09,-0.05,0.0,28316.0
20200818,105800,188.75,188.88,188.72,188.79,117,0.09,0.05,0.0,220884.0
20200818,105900,188.82,188.82,188.79,188.79,192,0.0,0.0,0.0,362480.0
20200818,110000,188.7,188.7,188.64,188.68,24,-0.11,-0.06,0.0,45281.0
20200818,110100,188.68,188.69,188.68,188.69,26,0.01,0.01,0.0,49057.0
20200818,110200,188.68,188.8,188.66,188.8,273,0.11,0.06,0.0,515230.0
20200818,110300,188.74,188.78,188.7,188.7,390,-0.1,-0.05,0.0,736023.0
20200818,110400,188.79,188.89,188.79,188.89,268,0.19,0.1,0.0,506093.0
20200818,110500,188.88,188.97,188.87,188.9,414,0.01,0.01,0.0,782025.0
20200818,110600,188.88,188.88,188.7,188.8,1054,-0.1,-0.05,0.0,1989874.0
20200818,110700,188.65,188.7,188.64,188.7,84,-0.1,-0.05,0.0,158477.0
20200818,110800,188.7,188.78,188.61,188.78,92,0.08,0.04,0.0,173611.0
20200818,110900,188.74,188.76,188.73,188.73,104,-0.05,-0.03,0.0,196285.0
20200818,111000,188.65,188.65,188.56,188.59,94,-0.14,-0.07,0.0,177293.0
20200818,111100,188.6,188.62,188.6,188.61,5,0.02,0.01,0.0,9430.0
20200818,111200,188.76,188.8,188.64,188.8,325,0.19,0.1,0.0,613508.0
20200818,111300,188.88,188.89,188.81,188.87,98,0.07,0.04,0.0,185076.0
20200818,111400,188.71,188.71,188.71,188.71,1,-0.16,-0.08,0.0,1887.0
20200818,111600,188.83,188.88,188.83,188.88,181,0.17,0.09,0.0,341799.0
20200818,111700,188.88,188.88,188.87,188.87,15,-0.01,-0.01,0.0,28332.0
20200818,111800,188.73,188.73,188.72,188.72,15,-0.15,-0.08,0.0,28310.0
20200818,111900,188.72,188.79,188.72,188.79,8,0.07,0.04,0.0,15099.0
20200818,112000,188.8,188.8,188.69,188.69,44,-0.1,-0.05,0.0,83043.0
20200818,112100,188.69,189.0,188.69,189.0,688,0.31,0.16,0.0,1299909.0
20200818,112200,188.98,188.98,188.79,188.91,161,-0.09,-0.05,0.0,304217.0
20200818,112300,188.98,189.07,188.96,189.07,544,0.16,0.08,0.0,1028270.0
20200818,112400,189.09,189.09,188.8,188.96,562,-0.11,-0.06,0.0,1062164.0
20200818,112500,188.89,189.11,188.89,189.11,254,0.15,0.08,0.0,480053.0
20200818,112600,189.16,189.16,189.0,189.15,192,0.04,0.02,0.0,363059.0
20200818,112700,189.1,189.1,189.0,189.08,67,-0.07,-0.04,0.0,126644.0
20200818,112800,189.1,189.1,189.07,189.1,87,0.02,0.01,0.0,164509.0
20200818,112900,189.14,189.16,189.03,189.16,266,0.06,0.03,0.0,503084.0
20200818,113000,189.16,189.16,189.03,189.07,86,-0.09,-0.05,0.0,162619.0
20200818,130100,189.0,189.0,188.75,188.96,594,-0.11,-0.06,0.0,1122352.0
20200818,130200,188.99,188.99,188.98,188.98,19,0.02,0.01,0.0,35907.0
20200818,130300,189.03,189.11,189.0,189.11,152,0.13,0.07,0.0,287286.0
20200818,130400,189.03,189.16,189.01,189.16,61,0.05,0.03,0.0,115379.0
20200818,130500,189.15,189.27,189.15,189.27,388,0.11,0.06,0.0,734039.0
20200818,130600,189.27,189.27,188.71,188.71,351,-0.56,-0.3,0.0,663535.0
20200818,130700,188.72,189.18,188.72,189.18,159,0.47,0.25,0.0,300466.0
20200818,130800,189.24,189.28,188.98,189.28,131,0.1,0.05,0.0,247915.0
20200818,130900,189.28,189.28,188.9,189.21,603,-0.07,-0.04,0.0,1140386.0
20200818,131000,189.15,189.21,188.95,188.97,50,-0.24,-0.13,0.0,94559.0
20200818,131100,188.96,189.18,188.96,189.18,32,0.21,0.11,0.0,60501.0
20200818,131200,189.2,189.28,189.03,189.25,380,0.07,0.04,0.0,719176.0
20200818,131300,189.25,189.25,189.07,189.23,618,-0.02,-0.01,0.0,1169512.0
20200818,131400,189.22,189.22,189.2,189.2,32,-0.03,-0.02,0.0,60544.0
20200818,131500,189.15,189.21,189.0,189.03,107,-0.17,-0.09,0.0,202341.0
20200818,131600,189.01,189.35,188.99,189.3,427,0.27,0.14,0.0,808191.0
20200818,131700,189.3,189.3,189.13,189.13,20,-0.17,-0.09,0.0,37837.0
20200818,131800,189.28,189.33,189.2,189.3,71,0.17,0.09,0.0,134353.0
20200818,131900,189.34,189.46,189.18,189.32,711,0.02,0.01,0.0,1346329.0
20200818,132000,189.22,189.3,189.2,189.3,42,-0.02,-0.01,0.0,79475.0
20200818,132100,189.2,189.3,189.19,189.3,131,0.0,0.0,0.0,247927.0
20200818,132200,189.39,189.39,189.13,189.13,98,-0.17,-0.09,0.0,185401.0
20200818,132300,189.3,189.48,189.16,189.48,181,0.35,0.19,0.0,342827.0
20200818,132400,189.48,189.66,189.48,189.64,978,0.16,0.08,0.0,1853651.0
20200818,132500,189.59,189.6,189.3,189.3,1910,-0.34,-0.18,0.0,3615875.0
20200818,132600,189.3,189.48,189.3,189.3,417,0.0,0.0,0.0,789505.0
20200818,132700,189.42,189.42,189.1,189.12,230,-0.18,-0.1,0.0,435349.0
20200818,132800,189.27,189.27,189.11,189.14,17,0.02,0.01,0.0,32160.0
20200818,132900,189.15,189.34,189.15,189.29,213,0.15,0.08,0.0,403159.0
20200818,133000,189.29,189.34,189.22,189.23,40,-0.06,-0.03,0.0,75721.0
20200818,133100,189.22,189.23,189.12,189.2,58,-0.03,-0.02,0.0,109724.0
20200818,133200,189.2,189.3,189.14,189.2,67,0.0,0.0,0.0,126783.0
20200818,133300,189.13,189.29,189.13,189.14,558,-0.06,-0.03,0.0,1055439.0
20200818,133400,189.17,189.31,189.09,189.31,149,0.17,0.09,0.0,281811.0
20200818,133500,189.19,189.19,189.17,189.17,21,-0.14,-0.07,0.0,39726.0
20200818,133600,189.25,189.25,189.2,189.21,39,0.04,0.02,0.0,73802.0
20200818,133700,189.25,189.43,189.25,189.43,227,0.22,0.12,0.0,429961.0
20200818,133800,189.43,189.47,189.2,189.28,237,-0.15,-0.08,0.0,448810.0
20200818,133900,189.23,189.3,189.11,189.3,171,0.02,0.01,0.0,323543.0
20200818,134000,189.2,189.21,189.14,189.17,72,-0.13,-0.07,0.0,136214.0
20200818,134100,189.17,189.22,189.06,189.22,186,0.05,0.03,0.0,351707.0
20200818,134200,189.05,189.23,189.05,189.12,211,-0.1,-0.05,0.0,399118.0
20200818,134300,189.13,189.18,189.06,189.18,45,0.06,0.03,0.0,85108.0
20200818,134400,189.24,189.32,189.09,189.11,199,-0.07,-0.04,0.0,376440.0
20200818,134500,189.12,189.24,189.1,189.24,77,0.13,0.07,0.0,145623.0
20200818,134600,189.11,189.14,189.06,189.06,54,-0.18,-0.1,0.0,102114.0
20200818,134700,189.06,189.16,189.06,189.08,126,0.02,0.01,0.0,238250.0
20200818,134800,189.2,189.3,189.1,189.1,81,0.02,0.01,0.0,153276.0
20200818,134900,189.24,189.24,189.15,189.15,26,0.05,0.03,0.0,49202.0
20200818,135000,189.16,189.23,189.07,189.23,64,0.08,0.04,0.0,121040.0
20200818,135100,189.16,189.28,189.15,189.28,168,0.05,0.03,0.0,317946.0
20200818,135200,189.26,189.26,189.03,189.03,100,-0.25,-0.13,0.0,189097.0
20200818,135300,189.06,189.29,189.06,189.26,208,0.23,0.12,0.0,393618.0
20200818,135400,189.14,189.24,189.14,189.15,27,-0.11,-0.06,0.0,51081.0
20200818,135500,189.17,189.17,189.0,189.0,157,-0.15,-0.08,0.0,296828.0
20200818,135600,189.06,189.06,188.9,188.93,65,-0.07,-0.04,0.0,122873.0
20200818,135700,188.91,188.95,188.91,188.91,52,-0.02,-0.01,0.0,98248.0
20200818,135800,188.91,188.92,188.91,188.91,15,0.0,0.0,0.0,28337.0
20200818,135900,189.05,189.3,189.03,189.3,187,0.39,0.21,0.0,353708.0
20200818,140000,189.15,189.16,189.01,189.08,81,-0.22,-0.12,0.0,153208.0
20200818,140100,189.08,189.08,189.08,189.08,2,0.0,0.0,0.0,3781.0
20200818,140200,188.97,188.98,188.97,188.98,13,-0.1,-0.05,0.0,24569.0
20200818,140300,189.02,189.02,188.95,188.95,55,-0.03,-0.02,0.0,103947.0
20200818,140400,188.95,189.0,188.95,188.99,91,0.04,0.02,0.0,171955.0
20200818,140500,189.0,189.0,188.94,188.94,45,-0.05,-0.03,0.0,85032.0
20200818,140600,188.9,189.0,188.9,189.0,22,0.06,0.03,0.0,41561.0
20200818,140700,188.95,189.1,188.95,189.05,121,0.05,0.03,0.0,228693.0
20200818,140800,189.13,189.22,189.1,189.22,40,0.17,0.09,0.0,75673.0
20200818,140900,189.18,189.18,188.95,188.95,211,-0.27,-0.14,0.0,398830.0
20200818,141000,188.95,188.95,188.89,188.92,246,-0.03,-0.02,0.0,464715.0
20200818,141100,188.92,189.04,188.88,189.04,134,0.12,0.06,0.0,253149.0
20200818,141200,188.88,189.02,188.82,188.82,92,-0.22,-0.12,0.0,173812.0
20200818,141300,189.02,189.02,189.0,189.01,72,0.19,0.1,0.0,135998.0
20200818,141400,189.09,189.09,189.01,189.01,6,0.0,0.0,0.0,11343.0
20200818,141500,189.07,189.07,188.8,188.8,164,-0.21,-0.11,0.0,309780.0
20200818,141600,188.88,188.88,188.7,188.7,48,-0.1,-0.05,0.0,90634.0
20200818,141700,188.7,188.71,188.7,188.7,57,0.0,0.0,0.0,107563.0
20200818,141800,188.7,188.7,188.7,188.7,238,0.0,0.0,0.0,449114.0
20200818,141900,188.86,188.95,188.74,188.93,19,0.23,0.12,0.0,35887.0
20200818,142000,188.95,188.95,188.78,188.78,32,-0.15,-0.08,0.0,60461.0
20200818,142100,188.71,188.93,188.61,188.93,259,0.15,0.08,0.0,488696.0
20200818,142200,189.0,189.08,188.93,188.93,253,0.0,0.0,0.0,478230.0
20200818,142300,189.07,189.08,188.94,188.94,21,0.01,0.01,0.0,39696.0
20200818,142400,188.99,189.04,188.93,188.93,248,-0.01,-0.01,0.0,468699.0
20200818,142500,189.02,189.05,189.02,189.05,13,0.12,0.06,0.0,24576.0
20200818,142600,188.98,188.98,188.93,188.93,141,-0.12,-0.06,0.0,266396.0
20200818,142700,188.93,188.93,188.67,188.73,858,-0.2,-0.11,0.0,1620946.0
20200818,142800,188.74,188.82,188.68,188.68,21,-0.05,-0.03,0.0,39631.0
20200818,142900,188.87,188.9,188.7,188.9,68,0.22,0.12,0.0,128387.0
20200818,143000,188.7,188.7,188.62,188.62,89,-0.28,-0.15,0.0,167903.0
20200818,143100,188.63,188.88,188.63,188.84,71,0.22,0.12,0.0,134060.0
20200818,143200,188.61,188.67,188.6,188.65,130,-0.19,-0.1,0.0,245196.0
20200818,143300,188.65,188.65,188.65,188.65,101,0.0,0.0,0.0,190536.0
20200818,143400,188.6,188.69,188.59,188.59,11,-0.06,-0.03,0.0,20747.0
20200818,143500,188.57,188.59,188.57,188.59,3,0.0,0.0,0.0,5658.0
20200818,143600,188.7,188.7,188.58,188.61,34,0.02,0.01,0.0,64124.0
20200818,143700,188.6,188.68,188.6,188.61,35,0.0,0.0,0.0,66027.0
20200818,143800,188.67,188.67,188.62,188.62,51,0.01,0.01,0.0,96219.0
20200818,143900,188.62,188.7,188.61,188.7,135,0.08,0.04,0.0,254646.0
20200818,144000,188.71,188.78,188.71,188.74,70,0.04,0.02,0.0,132111.0
20200818,144100,188.8,188.8,188.8,188.8,110,0.06,0.03,0.0,207679.0
20200818,144200,188.77,188.8,188.77,188.78,83,-0.02,-0.01,0.0,156694.0
20200818,144300,188.8,188.9,188.8,188.9,248,0.12,0.06,0.0,468358.0
20200818,144400,188.91,189.27,188.91,189.26,784,0.36,0.19,0.0,1481898.0
20200818,144500,189.27,189.27,188.93,188.93,386,-0.33,-0.17,0.0,730322.0
20200818,144600,189.14,189.16,189.14,189.16,34,0.23,0.12,0.0,64310.0
20200818,144700,188.93,189.26,188.93,189.26,455,0.1,0.05,0.0,860862.0
20200818,144800,189.28,189.32,188.92,188.92,898,-0.34,-0.18,0.0,1699197.0
20200818,144900,189.07,189.07,189.07,189.07,6,0.15,0.08,0.0,11342.0
20200818,145000,189.08,189.25,189.01,189.18,57,0.11,0.06,0.0,107813.0
20200818,145100,189.0,189.18,189.0,189.18,46,0.0,0.0,0.0,86959.0
20200818,145200,189.03,189.07,189.01,189.07,23,-0.11,-0.06,0.0,43486.0
20200818,145300,189.06,189.17,189.01,189.17,74,0.1,0.05,0.0,139908.0
20200818,145400,189.14,189.17,189.03,189.04,118,-0.13,-0.07,0.0,223184.0
20200818,145500,189.04,189.17,189.04,189.17,676,0.13,0.07,0.0,1278683.0
20200818,145600,189.17,189.19,188.78,188.99,737,-0.18,-0.1,0.0,1393387.0
